id,"IFNULL(message, description)",aspecto,polaridade
285244,"IDOSA PASSA MAL E É SOCORRIDA POR AGENTES NO CENTRO 

Uma senhora passou mal na segunda pela manhã no centro de Rio Grande. Agentes que fiscalizavam os elevadores dos ônibus da cidade socorreram a mulher e a encaminharam ao Pronto Socorro.

Imagens Edson Costa",saude,0
285278,"Mais três homicídios são registrados em menos de 24 horas
Ocorrências envolvem um casal de idosos, no bairro Castelo Branco, e um jovem com extensa ficha criminal, no balneário Cassino

Foto: Divulgação

Mais três homicídios são registrados em menos de 24 horas
Corpo de Vitor CapaVerde foi encontrado na manhã desta segunda, na beira da praia, nas proximidades da Querência

POR ANETE POLL - anete@jornalagora.com.br

Um possível conflito familiar terminou com a morte de um casal, por volta das 20h deste domingo (18). Foram mortos Valdenei de Oliveira Pinheiro, de 66 anos e Clarenilda Lemos Mendes, de 62 anos. Segundo informações do delegado da 1ª DP, Rafael Patella, a Brigada Militar foi acionada e, ao entrar na casa, na rua N, número 10, no bairro Castelo Branco, e encontrou os corpos já sem vida, no chão. Havia muito sangue em todas as peças do imóvel. “Os corpos apresentavam sinais de golpe e perfurações de facão e também de pauladas”, apontou o delegado.

E na manhã desta segunda (19), foi encontrado o corpo de um jovem, conhecido como Vitor CapaVerde, na beira da praia, nas proximidades da Querência. Segundo fontes policiais, ele tinha uma extensa ficha criminal.  Assim, o município chega ao 42º homicídio do ano, o oitavo em 19 dias.",seguranca,-1
285298,"PERÍCIA NO LOCAL,RUA N CASTELO HOMICÍDIO DO CASAL DE IDOSOS",seguranca,-1
285307,"SINE MÓVEL ESTARÁ EM RIO GRANDE PARA AUXILIAR TRABALHADORES DO POLO

Duas unidades do Sine Móvel estarão em Rio Grande, na terça (20), para atender trabalhadores demitidos da empresa Ecovix, do estaleiro de Rio Grande, e agilizar o encaminhamento do benefício seguro-desemprego. O atendimento será na agência FGTAS/Sine, na rua Marechal Floriano, nº 248. As unidades do Sine Móvel estarão localizadas na mesma rua, para apoio logístico, caso haja número maior de atendimentos que a capacidade da agência.

Agora",economia,0
285319,"Marechal Floriano neste momento totalmente congestionada,devido à mudança do sentido de fluxo da rua Andradas,minha pergunta é para que para serviu esta mudança.
Acredito que só para atrapalhar mais ainda o trânsito em Rio Grande.",mobilidade,-1
285322,"#Curta a #Página e #Compartilhe
ROUBO EM SALÃO

Precisamos identificar este elemento que esteve em um salão hoje, levou um relógio como vocês podem ver no vídeo. 

Compartilhem, para que possamos chegar até o indivíduo! 
Entrem em contato pelo  3201-7709",seguranca,-1
285370,"CUMPRIMENTO DE MANDADO DE PRISÃO

No dia 14/12,por volta das 15:35h,na Rua do Quartel,Bairro Atlântico Sul,Cidade Rio Grande, Policias Comunitários do Núcleo 10,efetuaram o cumprimento de mandado de prisão no foragido que era da cidade de Porto Alegre e responde por roubo com lesão corporal entre outros crimes.",seguranca,1
285374,"DUPLA É PRESA POR TRÁFICO EM RIO GRANDE 

Na tarde de ontem (13/12), por volta das 15h40, na rua Marciano Espindola (rua 6), Bairro Getúlio Vargas, em Rio Grande, durante patrulhamento de rotina, uma guarnição do POE avistou T.G.S., de 31 anos e L.M.P., de 20 anos, em local suspeito de tráfico de drogas. Na residência foram encontradas duas balanças de precisão, 158 gramas de maconha, dinheiro em notas diversas, materiais para embalar a droga, entre outros objetos. 

Diante do fato, foi dada voz de prisão em flagrante aos indivíduos, os quais foram encaminhados ao HPS e posterior foram apresentados na DPPA, onde T.G.S., foi autuado em flagrante.",seguranca,1
285382,"Vamos a previsão do tempo para amanhã quarta-feira.ventos sudoeste 50km/h.ceu cm poucas nuvens. Nao marca chuvas.temperatura maxima. 26* aviso aos Navegantes vem dias de chuvas a partir de domingo semana que vem marca toda de chuvas.",meioAmbiente,0
285383,"RUA ANDRADAS MUDARÁ DE SENTIDO EM RIO GRANDE 

Informamos aos condutores que, a partir do dia 10 de Dezembro, será invertido o sentido da Rua Andradas, entre as ruas Marechal Floriano e Riachuelo.
Em análise realizada pela Secretaria de Mobilidade Urbana e Acessibilidade, constatou-se a dificuldade em acessar a Rua Marechal Floriano para os condutores que trafegam pela Rua Riachuelo, pois as ruas Ewbank e Andradas, no trecho citado, têm seu sentido de deslocamento em direção ao Porto Velho.
Pedimos atenção aos condutores, pois a via estará sinalizada e monitorada pelos agentes de trânsito nessa primeira etapa, sem autos de infração e com ações de instrução.
Lembramos em tempo que a Rua Genral Osório, no trecho em frente a Câmara do Comércio, permanecerá em seu sentido original.",mobilidade,1
285404,"ECOVIX DEMITE 3,2 MIL TRABALHADORES EM RIO GRANDE

Na manhã desta segunda-feira (12), o Sindicato dos Metalúrgicos de Rio Grande anunciou que 3,2 mil funcionários da Engevix Construções Oceânicas (Ecovix) foram demitidos. A perspectiva de demissão em massa ganhou força após a veiculação pelo jornal Valor Econômico de que a empresa entraria com pedido de recuperação judicial. No entanto, a Ecovix (foto) não havia confirmado a informação.  

A companhia afirma que negociava com a Petrobras pagamentos e a continuidade de contrato para construção de mais três cascos de plataformas no Rio Grande do Sul. Como não houve acordo, as demissões foram confirmadas. Apenas 200 trabalhadores seguiram atuando na manutenção da estrutura do estaleiro. Outros 300 continuam porque estão afastados.

Fonte: Revista Amanhã 
Fotos: Grupo no whats

Obs: Esta fila são os demitidos.
Os direitos dos trabalhadores serão pagos até dia 19 com a multa da quebra de contrato com a Petrobrás.",economia,-1
285416,"URGENTE: ESTALEIRO RIO GRANDE COMEÇA LIBERAR FUNCIONÁRIOS 

O estaleiro Rio Grande está liberando os trabalhadores nesta amanhã para irem embora. O pedido é do Sindicato dos Metalúrgicos de Rio Grande, que argumento muita tensão por parte dos funcionários com a possibilidade de mais demissões e até mesmo ingresso na Justiça do pedido de recuperação judicial da empresa.

- Temos medo até que os trabalhadores sofram acidentes devido ao nervosismo. – diz o representante do sindicato, Benito Gonçalves.

Os ônibus que levam os trabalhadores até o estaleiro vão buscá-los no fim da manhã.

Crise Naval

O Estaleiro Rio Grande é da Ecovix, braço da Engevix. Há dias, a empresa negocia com a Petrobras pagamentos e a continuidade de contrato para construção de mais três cascos de plataformas no Rio Grande do Sul.

Caso não haja acordo, aumenta a probabilidade que a empresa peça recuperação judicial. Isso poderia suspender pagamentos que já estão atrasados.

Atualmente, a Exovix emprega 3,5 mil pessoas. Mas já chegou a 12 mil trabalhadores. São cerca de R$ 6 bilhões em dívidas.

Gaúcha",economia,-1
285422,"boa noite
gostaria de informar que roubaram a moto da pizzarella,fan preta placa IUH8741 gostariamos de informações damos recomoensas fone 32329476 obg",seguranca,-1
285431,"PROFESSORES ENTRAM EM GREVE NA PRÓXIMA TERÇA 

Os professores estaduais gaúchos decidiram, nesta quinta-feira (8), entrar em greve. A paralisação das atividades começa no dia 13, data em que está programada uma mobilização de diversas categorias estaduais, e segue até, pelo menos, a votação do pacote de medidas para tentar conter a crise financeira encaminhado pelo governador José Ivo Sartori à Assembleia Legislativa.

A decisão por maioria foi tomada em assembleia geral do Cpers, que ocorreu em frente ao Palácio Piratini, em Porto Alegre. O espaço foi escolhido porque o tradicional local de assembleia dos professores, o Gigantinho, já estava reservado.

Representantes dos 42 núcleos regionais estiveram representados. Entre os itens mais contestados do pacote estão a extinção da licença-prêmio e o término da cedência remunerada de servidores para sindicatos. Além disso, os professores defendem a garantia do pagamento em dia do 13º salário e o fim do parcelamento salarial mensal.

""Ele (Sartori) quer que o trabalhador baixe a cabeça no primeiro grito do patrão"", disse a presidente do Cpers, Helenir Aguiar Schürer, em cima do caminhão de som, sobre as medidas encaminhadas pelo governador.

Carmen Fão, que é funcionária da escola Santa Eulália, de Pelotas, também defendia a greve.

""Parcelamento de salários, perda de direitos adquiridos. Uma vergonha. O professor não é valorizado. A educação, a saúde e a segurança estão um caos. Faltam professores e funcionários"", disse.

O ano letivo de algumas escolas terminaria ao longo do mês de janeiro de 2017, em razão da greve de 54 dias ocorrida entre maio e julho deste ano. A paralisação da metade do ano foi motivada pelo parcelamento dos salários.

A greve no fim do ano letivo

A presidente do Cpers, Helenir Schürer, diz que cabe ao governador José Ivo Sartori decidir sobre a recuperação das aulas e a conclusão do ano letivo,

""Isso, depois, o governador vai ter que responder. Se ele não quiser que a gente entre em greve, ele resolva e retire o pacote"".

Cada escola é responsável pelo cronograma do ano letivo, que precisa ter no mínimo 200 dias. Conforme a Secretaria estadual da Educação, a maioria das instituições terminaria as aulas no fim de dezembro. O secretário Luís Alcoba de Freitas espera que haja bom senso dos professores.

""Nós acreditamos que os professores não vão aderir ao posicionamento da categoria. Grande maioria das escolas termina o ano letivo em 23 de dezembro. Só seria prejuízo aos estudantes. Eles seriam os prejudicados. Acreditamos que vamos normalmente terminar o ano letivo.""

Nota do Governo do Estado

1 - A medida é equivocada e inoportuna, visto que o ano letivo regular de 2016 se encerra em 23 de dezembro. A decisão tomada por parte da categoria prejudica diretamente a comunidade escolar, especialmente os estudantes concluintes do Ensino Fundamental, Médio e da Educação Profissional.

2 - O conjunto de medidas que será apreciado na Assembleia Legislativa busca reverter, no médio e longo prazo, o cenário de déficits sucessivos ao longo das últimas quatro décadas. O compromisso prioritário é atender especialmente educação, segurança, saúde, infraestrutura e áreas sociais.

3 - Acreditamos que a maior parte da categoria compreende o momento que estamos vivendo. Por isso, a Secretaria da Educação acredita que os nossos professores estaduais encerrarão o ano letivo na data prevista, em respeito aos alunos e à comunidade escolar.

Fonte :Gaúcha
Postagem :Fabiano Correa",educacao,-1
285441,"FURTO EM VEÍCULO NO CENTRO NESTA MADRUGADA

Um veículo estacionado na Visconde de Mauá nesta madrugada por volta das 2:40 hs  foi arrombado próximo ao teatro municipal e a vitima ao chegar verificou que foram roubados um rádio ,um pen drive e uma bolsa com todos os seus documentos.

Fonte :Linno Vianna/Radio Minuano
Postagem :Fabiano Correa",seguranca,-1
285456,"Henrique Pancada  na madrugada de hoje. Já são quase dez ou mais de dez pessoas alvejadas por flechas na cidade e tb aqui no cassino. Chama atenção que todas as vitimas são viciados ou tem alguma passagem pela policia (ou são ladrões conhecidos nos bairros que onde moram).
Segundo dizem o desta noite era assaltante de bicicleta na rua 15 de novembro. O perigo maior ao meu ver são dois:
o surgimento de justiceiros pois estes mesmos são os mesmos que efeturam varios tiros de arma de fogo em alguns jovens na mesma henrique pancada semanas atras e feriram dois e que alguém que não tem nada a ver acabe sendo ferido.",seguranca,0
285496,"HOMICÍDIO AGORA NO NAVEGANTES 

O homicídio ocorreu agora a pouco no Navegantes. Segundo informações ainda preliminares a vítima seria de nome Patrick. A qualquer momento mais detalhes.

Fonte: Rio Grande Urgente",seguranca,-1
285514,"O Senado aprovou nesta terça-feira (29), em primeiro turno, o texto-base da chamada PEC do Teto de gastos, que limita, por 20 anos, as despesas do governo à inflação oficial dos 12 meses anteriores.",governanca,-1
285552,"O ESTADO EM ALERTA PARA TEMPORAIS ESTÁ MADRUGADA

 Intensas áreas de instabilidade atuam no Uruguai e no Centro da Argentina, acompanhando um cavado (área de menor pressão atmosférica) na região. A instabilidade é muito reforçada por massa de ar bastante quente que trouxe na tarde deste sábado máximas de 38,1ºC em Santa Rosa, 37,2ºC em Uruguaiana e 36,1ºC em Porto Alegre. A MetSul Meteorologia alerta que a instabilidade avança para o Rio Grande do Sul e deve atingir o Sul e, com mais força, o Oeste do Estado na noite deste sábado. É alto o risco de chuva localmente forte e de temporais, alguns isoladamente muito fortes no Oeste com potencial para vendavais e granizo. No decorrer do domingo a instabilidade avança pelo Rio Grande do Sul, gradualmente perdendo organização e força, mas ainda será capaz de provocar chuva localmente forte e temporais isolados que em alguns pontos podem ser fortes. 

Meteorologista Estael Sias - MetSul",meioAmbiente,0
285601,"ESCADA É FURTADA DE CARRO DE EMPRESA EM RIO GRANDE

Funcionário de uma empresa de canais por assinatura foi consertar um cabo, na rua General Neto, às 23h de segunda (21). Para tanto, colocou uma escada de sete metros e meio, indo depois até o veículo, quando retornou, a escada havia sido furtada.

AGORA",seguranca,-1
285610,"Registrado mais um Assalto a ônibus em Rio Grande 

Um coletivo da noiva do mar foi assaltado nesta segunda feira por um homem armado com uma faca fardado com uniforme de  uma empresa de segurança,na vila da Quinta próximo ao sitio Santa Cruz.O coletivo possui câmera,a policia investiga o caso.

Fonte :Linno Vianna/Radio Minuano",seguranca,0
285613,"MOBILIZAÇÃO 

Trabalhadores da CEEE fizeram uma mobilização na manhã desta terça feira contra o pacote de cortes apresentado ontem pelo estado. Uma das sugestões do governador é a privatização da empresa.",mobilidade,0
285615,"CONDENADO POR ESTUPRO É PRESO 

Agentes da delegacia Especializada em Furtos, Roubos, Entorpecentes e Capturas (Defrec) prenderam Franck Pacheco Pedroso, de 37 anos, condenado a 15 anos e nove meses de reclusão, por estupro, na cidade de Tubarão, em Santa Catarina. 

Jornal Agora",seguranca,1
285634,"JOVEM DE 18 ANOS É PRESO POR ROUBO DE VEÍCULOS

Agentes da Delegacia Especializada em Furtos, Roubos, Entorpecentes e Capturas (Defrec) prenderam um jovem, de 18 anos, suspeito de participar de vários roubos de veículos com sequestro das vítimas, que eram mantidas amarradas dentro do porta-malas. Quatro adolescentes também são acusados de participação nesses roubos e já estão internados na Case, em Pelotas. O preso já tem antecedentes como menor infrator. A prisão aconteceu após vários dias de investigação, comandadas pelo delegado da Especializada, Ronaldo Coelho.

CINCO ROUBOS SEGUIDO DE SEQUESTRO

O grupo é suspeito de praticar pelo menos cinco roubos de veículos com sequestro, sendo que quatro foram praticados em um único final de semana. Dois carros - cada um com um casal - foram roubados na rua Henrique Pancada. Em todos os casos, a ação foi a mesma: trancar uma das vítimas no porta-malas e rodar pela cidade.

No caso específico destes dois carros, uma das vítimas foi amarrada e depois deixada no bairro Santa Rosa. Além dos carros, eles roubam todo e qualquer objeto que estava com as vítimas e dentro dos carros. Na ocasião, um dos veículos foi encontrado, abandonado, no bairro Cidade de Águeda, ainda com as vítimas dentro. De lá, os suspeitos foram até a Roberto Socoowski, onde roubaram mais um veículo e com ele foram até o Cassino, onde acabaram capotando-o nas proximidades do antigo Terminal Turístico. 

O carro foi abandonado e os bandidos foram até a 4ª Seção da Barra, onde roubaram outro veículo e pertences do casal. Do mesmo modo, sequestraram as vítimas e rodaram por um tempo, abandonando veículo e os ocupantes no bairro Profilurb. No final de semana seguinte, o grupo roubou um veículo, colocando o proprietário amarrado dentro do porta-malas. Rodaram com ele até, aproximadamente, às 4h30min, quando foram até a sua residência, onde roubaram uma série de objetos, sendo que alguns deles foram recuperados posteriormente.

POR ANETE POLL/anete@jornalagora.com.br",seguranca,-1
285663,"Criminosos agem pela terceira vez em propriedade
Criminosos entraram pela terceira vez na Curipira, carneado vacas prenhes e um touro

A Pecuária Curupira, localizada no quilômetro 33 da BR-392 (acesso principal), foi alvo de ataque de abigeatários pela terceira vez este ano. No total, o proprietário Manuel Perez Moreira da Silva perdeu sete vacas e um touro, todos da raça Angus. Na madrugada de sábado (12), criminosos entraram na fazenda e mataram três vacas, duas delas prenhes, e um touro, num peso total de aproximadamente  900 kg de carne. Esse último abigeato trouxe ao pecuarista um prejuízo aproximado de R$ 18 mil.

O proprietário ressaltou que a situação já passou do insuportável. Os abigeatários entraram nas terras pelos fundos, no Corredor do Arraial. Eles estouraram a porteira, que estava fechada com cadeado e, pela posição dos animais, foram atirando conforme os encontravam. O touro, pela posição que estava, recebeu um tiro na testa enquanto estava deitado. Os ladrões levaram toda a carne, inclusive a língua, deixando apenas de lado a cabeça, a carcaça e as entranhas. As patas também foram serradas e abandonadas no campo.

FURTO SIMPLES

A primeira vez que entraram na Curupira, foi em junho, quando carnearam três vacas prenhes. Voltaram 16 dias depois e mataram mais duas vacas. E agora, em novembro, a terceira vez. “A gente vai até as autoridades, porque sabemos que a segurança pública trabalha em cima de estatísticas. Mas nos dizem que não podem fazer muito, porque os salários estão parcelados, porque não há armamento, não há viatura e não há combustível. E, sabemos que não dá em nada, pois o abigeato é furto simples”, frisou Manuel.

O pecuarista salientou ainda:  “o governo quer a fixação do homem no campo, mas enfrentando estas condições, não tem como ficar. Os abigeatários estão muito bem organizados e armados. Assim como os assaltantes, cujos atos estão se intensificando na área rural. Não há mais como ficar com a família no campo, pois é certo que acabaremos mortos”.

MUDANÇA URGENTE

Manuel Moreira da Silva reforça que é preciso uma mudança o quanto antes. “O Governo diz que não tem dinheiro, mas para pagar cargos comissionados sempre tem. E quem precisa e gerar riqueza para o Brasil -o homem do campo -, não possui respaldo nenhum”, diz o pecuarista, que atua no setor desde 1945.

CRIADOR NA QUITÉRIA

Outra queixa vem de um criador da localidade da Quitéria, que teve duas vacas e um cavalo mortos na mesma madrugada em que atacaram a propriedade de Manoel Perez Moreira da Silva. “Meus animais foram mortos nos fundos do meu sítio. Não sei porque mataram o cavalo, se não levaram a carne. Isso é pura maldade. Os meus cavalos são muito bem cuidados. São usados para o turismo e para a ecoterapia. Das vacas, levaram apenas a carne considerada nobre, como o filé, o vazio e o lombo. O resto foi abandonado. Eu comuniquei a Brigada Militar, que esteve no local, mas até agora nada foi feito. Está difícil a situação em Rio Grande”, alegou.",seguranca,-1
285695,"A PRIMEIRA CÃO FAREJADOR DA CIVIL DE RIO GRANDE

Com um ano e dois meses, Bella é a nova “agente” da Polícia Civil do Rio Grande. Ela é o primeiro cão farejador da história policial no Município e já atuou, com sucesso, em uma primeira operação. O responsável pela mais jovem aliada no combate ao entorpecente na cidade é o inspetor André Luft, que garante que “Bella tem muita disposição para brincar e aprender as lições da sua futura função, que é farejar drogas”.

Quando Luft se tornou tutor de Bella, a intenção era apenas de ter um animal de estimação. A ideia de transformá-la em cão farejador veio bem depois. E o policial não perdeu tempo, começou a treiná-la e, em seguida, percebeu que ela tinha afinidades para a função. Em razão disso, a dupla participou do curso no Denarc, em Porto Alegre, onde os dois obtiveram o primeiro lugar em adestramento de faro, entre todos os participantes. Bella é capaz de farejar cocaína, crack e maconha, e sua habilidade será utilizada em cumprimento de mandados de busca e apreensão.

DE FÁCIL TREINAMENTO

Segundo informações de Luft, a raça labrador é a mais fácil de ser treinada e é considerada uma das maiores farejadoras de drogas já registrada. “Essa raça tem sido cada vez mais empregada pelas forças policiais no País. A harmonia de suas formas e o porte, de cabeça erguida, transmitem uma elegante robustez. A raça foi escolhida pelas qualidades de excelência como a lealdade, devoção e o afeto ao dono, além da inteligência”, reforçou o policial.

LENDA POPULAR

E, ao contrário do que muitos pensam, os cachorros treinados como farejadores de drogas não são viciados. O inspetor Luft explica que, desde pequenos, eles são treinados em brincadeiras com bolas de tênis ou tubos de PVC recheados com as drogas, o que aguça o instinto animal. “Dessa forma, mesmo sem ter contato direto com os entorpecentes, eles reconhecem o cheiro quando chegam a locais que estão - ou estiveram - guardadas as drogas, e buscam para brincar”, apontou Luft.

RÁPIDA LOCALIZAÇÃO

O policial salienta, ainda, que o treinamento pode durar de quatro meses a um ano. “O ideal é que o adestramento comece quando o cão tiver entre seis e sete meses de idade”, salientou. Em uma demonstração à reportagem do Jornal AGORA, policiais esconderam um pequeno tubo de PVC contendo maconha, entre as almofadas de um sofá, em um amplo ambiente, e em cima de um armário, em outro ambiente menor. Bella localizou rapidamente, em poucos minutos, os objetos contendo os entorpecentes.

Bella, que chegará ao seu auge com quatro anos, tem como base a casa de seu tutor e a 3ª Delegacia de Polícia (Cassino), onde Luft é lotado. E, por onde passa, chama a atenção. Na delegacia, já é vista como mais uma companheira de trabalho. “Com certeza, o ambiente modifica muito quando se tem um animal por perto e é certa a questão de parceria entre agentes e cão”, relatou a delegada da 3ª DP, Lígia Furlanetto.

O CÃO FAREJADOR

O cão farejador é um personagem constante na solução de casos de polícia e em diversas outras situações que se referem ao resgate de vítimas. Celebrados pelo olfato aguçado e preciso, os cães usados como ferramenta nesse tipo de situação são treinados de maneira específica, desenvolvendo ainda mais a sua sensibilidade olfativa e permitindo que se tornem grandes aliados para a solução de casos variados.

Além da grande sensibilidade e capacidade olfativa, características como lealdade e coragem também são levadas em conta para definir um bom cão farejador, sendo que algumas raças ganham destaque nesses quesitos - apresentando-se como os animais ideais para a realização das diversas tarefas envolvidas nesse tipo de trabalho.

O TREINAMENTO

Para iniciar o processo, o cachorro é apresentado a alguma forma de recompensa (que pode ser um brinquedo do seu agrado, por exemplo) e ao odor de substâncias ilícitas, e é a partir disso que o adestramento dos farejadores começa a ganhar forma.

Em uma das técnicas mais usadas, o treinador do cão esconde o seu brinquedo dentro de uma caixa, junto com os itens perigosos ou ilícitos que se deseja que o animal reconheça. Procurando pelo seu prêmio, o cachorro acaba encontrando-o junto a outros odores que, com o tempo, serão assimilados como ponto de foco de sua busca.

No caso dos cães treinados para farejar drogas, há uma ordem básica que é seguida pelos policiais na apresentação das substâncias e, na maior parte das vezes, a lista segue iniciada por maconha, passando para a cocaína e, por último, o crack. Obviamente, nenhuma dessas substâncias entra em contato direto ou é consumida pelos cachorros em treinamento, afastando qualquer possibilidade de vício por parte dos animais adestrados para esse tipo de situação.

Conforme o cão vai reconhecendo o odor das substâncias, os brinquedos e as caixas onde eles ficam escondidos são deixados de lado, fazendo com que o cão procure pelo cheiro específico apresentado a ele, e não mais pelo seu prêmio final. Atitudes específicas também são ensinadas aos cães farejadores, para que eles possam ter sempre o mesmo comportamento quando identificam algo que possa ser considerado uma ameaça – seja latindo, arranhando ou até mordendo o local tido como suspeito (informações extraídas do site http://www.cachorrogato.com.br).

POR ANETE POLL

anete@jornalagora.com.br",seguranca,1
285711,"Rio Grande On Line ALERTA :...GREVE....A cidade de Rio Grande vai parar neste  ...11 de novembro das 00:00 hs as 15:00 hs.....e as 16:00 hs todos no largo Dr.Pio.....

Segundo a CUT ,o  país inteiro e a cidade de Rio Grande vai parar nesta sexta feira  11 de novembro contra a antiga PEC 241 e atual PEC 55 ,não haverá transporte coletivo ,escolas fechadas ,Furg confirmou adesão e estará fechada  ,piquetes estarão em toda a cidade,lanchas estão sendo negociadas,lojas que abrirem o sindicato pedirá para fechar...e chama a todos as 16:00 hs na Praça Dr. Pio no calçadão em ato unificado dos sindicatos contra a PEC 55 .
Confira o que o governo quer tirar dos trabalhadores :

O governo ilegítimo de Michel Temer e seus aliados do Congresso Nacional quer tirar tudo quanto é direito do trabalhador e da trabalhadora. Ele está acabando com os serviços públicos, especialmente com a Saúde e Educação, quer aumentar a idade mínima da aposentaria para 65 anos, tanto para mulher quanto para homem, e pior: quer acabar com a carteira de trabalho,  aumentar as terceirizações, permitindo a contratação com salários mais baixos, condições precárias de trabalho e sem nenhum direito trabalhista!
Por esses motivos, estamos mobilizando os trabalhadores e trabalhadoras de todos os setores para uma GREVE NACIONAL em defesa dos direitos, contra  desmonte do Estado e contra o retrocesso que esse governo representa. 

 

- Contra a Reforma da Previdência – que aumenta a idade mínima da aposentadoria para 65 anos, para mulheres e homens, penalizando especialmente quem começou a trabalhar cedo e os jovens que ainda não entraram no mercado de trabalho;

 

- Contra a PEC 55 (PEC 241) – projeto que tramita no Senado e que congela por 20 anos os investimentos em serviços públicos essenciais à população, como Saúde e Educação;

 

- Contra a Reforma Trabalhista – que retirar direitos como FGTS, Férias, 13º, licença-maternidade e paternidade, auxílio creche e outras garantias, e aumenta as terceirizações, permitindo a contratação com salários mais baixos, condições precárias de trabalho e sem nenhum direito trabalhista!

 

- Contra a entrega do Petróleo do Pré-Sal a empresas estrangeiras. O Pré-Sal é do povo brasileiro e seus recursos devem ser investidos em benefício da população, como Saúde e Educação! Não podemos permitir que esta riqueza seja entregue aos estrangeiros!

 

- Em defesa da Educação – pública, universal e de qualidade. Não à reforma do Ensino Médio!

Fonte :CUT
Postagem :Fabiano Correa",economia,-1
285719,"Policiais do 6º BPM prendem homem por furto de cabos.

 Nesta terça-feira (08/11), às 19h25min, na Rua Major Carlos Pinto, no Bairro Centro, em Rio Grande, Policiais Militares foram despachados a comparecer no endereço citado, onde havia um indivíduo em atitude suspeita portando uma faca. Ao Chegar no local, se depararam com A.R.P. de 22 anos, carregado um cabo de fio de telefone medindo aproximadamente 10 metros. Durante a revista pessoal, foi encontrada a faca, em seu bolso de trás da bermuda. Perguntando-lhe sobre a procedência dos cabos, o mesmo informou ter cortado do poste e que parte ainda estava no chão.

Diante dos fatos, o acusado foi encaminhado ao HPS e posteriormente apresentados na DPPA.",seguranca,1
285746,"ENTREGADOR DE LANCHE LEVA CORONHADA DURANTE ASSALTO EM RIO GRANDE 

Um moto boy entregador de uma lancheria  ,foi entregar lanches na São Miguel na noite desta segunda em uma travessa ,onde cinco meliantes armados o abordaram e com  uma coronhada na cabeça o assaltaram levando os lanches ,dinheiro e a maquina de cartões.A policia investiga o caso.

Fonte :Brigada Militar
Postagem :Fabiano Correa",seguranca,-1
285749,"Bom dia vamos a previsão do tempo para hoje terca feira.ventos sudeste 16km/h.ceu parcialmente nublado. Temperatura maxima 26*.marca uma fina garoa e nada alem disto.chuvas talvez amanha.",meioAmbiente,0
